booking_id,booking_date,check_in,check_out,room_id,room_type,guests,nights,room_rate,revenue,booking_channel,booking_status,lead_time
SYN-B003465,2025-04-04,2025-06-30,2025-07-04,SYN-STA-02,Standard,1.0,4,103.63,414.52,Online travel agency,Completed,87
SYN-B003466,2025-05-31,2025-06-30,2025-07-04,SYN-STA-03,Standard,,4,109.07,436.28,Direct,Completed,30
SYN-B003467,2025-06-14,2025-06-30,2025-07-06,SYN-STA-05,Standard,1.0,6,101.36,608.16,Direct,Completed,16
SYN-B003468,2025-06-01,2025-06-30,2025-07-05,SYN-STA-08,Standard,2.0,5,105.27,526.35,Direct,Completed,29
SYN-B003469,2025-06-07,2025-06-30,2025-07-04,SYN-DEL-02,Deluxe,1.0,4,161.78,647.12,Direct,Completed,23
SYN-B003470,2025-04-08,2025-06-30,2025-07-02,SYN-DEL-03,Deluxe,1.0,2,139.37,278.74,Online travel agency,Completed,83
SYN-B003471,2025-05-23,2025-07-01,2025-07-03,SYN-STA-06,Standard,2.0,2,107.79,0.0,Online travel agency,Cancelled,39
SYN-B003472,2025-06-11,2025-07-01,2025-07-02,SYN-STA-09,Standard,1.0,1,99.03,99.03,Direct,Completed,20
SYN-B003473,2025-06-23,2025-07-01,2025-07-06,SYN-FAM-02,Family,3.0,5,192.64,963.2,Online travel agency,Completed,8
SYN-B003474,2025-05-15,2025-07-02,2025-07-06,SYN-STA-01,Standard,2.0,4,99.26,397.04,Online travel agency,Completed,48
SYN-B003475,2025-06-12,2025-07-02,2025-07-06,SYN-STA-04,Standard,1.0,4,107.33,429.32,Direct,Completed,20
SYN-B003476,2025-06-15,2025-07-02,2025-07-03,SYN-STA-06,Standard,2.0,1,108.75,108.75,Travel agent,Completed,17
SYN-B003477,2025-05-14,2025-07-02,2025-07-06,SYN-STA-07,Standard,1.0,4,106.44,425.76,Direct,Completed,49
SYN-B003478,2025-05-22,2025-07-02,2025-07-05,SYN-STA-09,Standard,2.0,3,103.27,309.81,Direct,Completed,41
SYN-B003479,2025-06-13,2025-07-02,2025-07-05,SYN-DEL-04,Deluxe,2.0,3,152.29,456.87,Online travel agency,Completed,19
SYN-B003480,2025-06-28,2025-07-02,2025-07-05,SYN-DEL-05,Deluxe,2.0,3,160.49,0.0,Online travel agency,Cancelled,4
SYN-B003481,2025-05-30,2025-07-02,2025-07-05,SYN-FAM-01,Family,4.0,3,201.57,604.71,Online travel agency,Completed,33
SYN-B003482,2025-02-22,2025-07-02,2025-07-06,SYN-FAM-03,Family,2.0,4,181.36,725.44,Direct,Completed,130
SYN-B003483,2025-06-02,2025-07-03,2025-07-05,SYN-STA-06, standard ,2.0,2,106.44,212.88,Online travel agency,Completed,31
SYN-B003484,2025-01-04,2025-07-03,2025-07-07,SYN-DEL-01,Deluxe,1.0,4,150.73,602.92,Online travel agency,Completed,180
SYN-B003485,2025-06-17,2025-07-03,2025-07-08,SYN-DEL-05,Deluxe,2.0,5,146.61,733.05,Direct,Completed,16
SYN-B003486,2025-06-15,2025-07-04,2025-07-09,SYN-STA-02,Standard,1.0,5,120.32,601.6,Travel agent,Completed,19
SYN-B003487,2025-06-27,2025-07-04,2025-07-09,SYN-STA-03,Standard,1.0,5,111.63,0.0,Online travel agency,Cancelled,7
SYN-B003488,2025-06-14,2025-07-05,2025-07-08,SYN-STA-06,Standard,2.0,3,122.33,366.99, online travel agency ,Completed,21
SYN-B003489,2025-05-22,2025-07-05,2025-07-10,SYN-STA-09,Standard,2.0,5,118.76,593.8,Direct,Completed,44
SYN-B003490,2025-06-27,2025-07-05,2025-07-09,SYN-DEL-03,Deluxe,1.0,4,162.36,649.44,Online travel agency,Completed,8
SYN-B003491,2025-05-29,2025-07-05,2025-07-09,SYN-FAM-01,Family,4.0,4,230.95,923.8,Online travel agency,Completed,37
SYN-B003492,2025-03-15,2025-07-06,2025-07-10,SYN-STA-01,Standard,2.0,4,103.09,412.36,Online travel agency,Completed,113
SYN-B003493,2025-06-05,2025-07-06,2025-07-11,SYN-STA-03,Standard,2.0,5,102.39,0.0,Travel agent,Cancelled,31
SYN-B003494,2025-06-19,2025-07-06,2025-07-11,SYN-STA-04,Standard,2.0,5,102.79,513.95,Online travel agency,Completed,17
SYN-B003495,2025-05-21,2025-07-06,2025-07-09,SYN-STA-08,Standard,2.0,3,100.38,0.0,Travel agent,Cancelled,46
SYN-B003496,2025-06-27,2025-07-06,2025-07-11,SYN-DEL-02,Deluxe,1.0,5,161.15,805.75,Travel agent,Completed,9
SYN-B003497,2025-06-13,2025-07-06,2025-07-09,SYN-FAM-02,Family,2.0,3,196.15,588.45,Direct,Completed,23
SYN-B003498,2025-06-30,2025-07-06,2025-07-08,SYN-FAM-03,Family,2.0,2,207.61,415.22,Online travel agency,Completed,6
SYN-B003499,2025-06-19,2025-07-07,2025-07-11,SYN-STA-03,Standard,2.0,4,102.89,411.56,Direct,Completed,18
SYN-B003500,2025-06-16,2025-07-07,2025-07-11,SYN-STA-05,Standard,2.0,4,103.81,415.24,Online travel agency,Completed,21
SYN-B003501,2025-05-28,2025-07-07,2025-07-09,SYN-STA-07,Standard,2.0,2,100.27,200.54,Online travel agency,Completed,40
SYN-B003502,2025-05-11,2025-07-07,2025-07-12,SYN-STA-08,Standard,2.0,5,110.32,551.6,Direct,Completed,57
SYN-B003503,2025-06-20,2025-07-07,2025-07-09,SYN-DEL-01,Deluxe,1.0,2,149.43,298.86,Direct,Completed,17
SYN-B003504,2025-06-18,2025-07-08,2025-07-16,SYN-STA-10, standard ,2.0,8,99.16,793.28,Travel agent,Completed,20
SYN-B003505,2025-06-14,2025-07-08,2025-07-11,SYN-DEL-04,Deluxe,2.0,3,163.0,489.0,Online travel agency,Completed,24
SYN-B003506,2025-06-21,2025-07-08,2025-07-11,SYN-DEL-05,Deluxe,2.0,3,155.88,467.64,Travel agent,Completed,17
SYN-B003507,2025-06-11,2025-07-08,2025-07-12,SYN-FAM-03,Family,1.0,4,194.24,776.96,Travel agent,Completed,27
SYN-B003508,2025-06-27,2025-07-09,2025-07-13,SYN-STA-02,Standard,2.0,4,100.92,403.68,Online travel agency,Completed,12
SYN-B003509,2025-06-26,2025-07-09,2025-07-11,SYN-STA-07,Standard,2.0,2,98.87,197.74,Online travel agency,Completed,13
SYN-B003510,2025-04-02,2025-07-09,2025-07-14,SYN-DEL-01,Deluxe,1.0,5,148.05,740.25,Direct,Completed,98
SYN-B003511,2025-05-17,2025-07-09,2025-07-12,SYN-FAM-01,Family,1.0,3,206.24,618.72,Direct,Completed,53
SYN-B003512,2025-06-08,2025-07-09,2025-07-12,SYN-FAM-02,Family,1.0,3,199.05,597.15,Online travel agency,Completed,31
SYN-B003513,2025-05-07,2025-07-10,2025-07-13,SYN-STA-01,Standard,1.0,3,93.37,280.11,Direct,Completed,64
SYN-B003514,2025-06-09,2025-07-11,2025-07-15,SYN-STA-03,Standard,1.0,4,115.33,461.32,Direct,Completed,32
SYN-B003515,2025-06-09,2025-07-11,2025-07-16,SYN-STA-04,Standard,,5,116.65,0.0,Direct,Cancelled,32
SYN-B003516,2025-02-01,2025-07-11,2025-07-13,SYN-STA-05,Standard,2.0,2,109.74,219.48,Online travel agency,Completed,160
SYN-B003517,2025-04-07,2025-07-11,2025-07-16,SYN-STA-07,Standard,2.0,5,110.96,554.8,Online travel agency,Completed,95
SYN-B003518,2025-07-08,2025-07-11,2025-07-17,SYN-STA-09, standard ,1.0,6,113.47,680.82,Travel agent,Completed,3
SYN-B003519,2025-07-06,2025-07-11,2025-07-14,SYN-DEL-03,Deluxe,1.0,3,172.73,518.19,Direct,Completed,5
SYN-B003520,2025-06-21,2025-07-11,2025-07-12,SYN-DEL-04,Deluxe,2.0,1,170.95,170.95,Direct,Completed,20
SYN-B003521,2025-07-07,2025-07-11,2025-07-14,SYN-DEL-05,Deluxe,1.0,3,169.42,508.26,Direct,Completed,4
SYN-B003522,2025-04-27,2025-07-12,2025-07-15,SYN-STA-04,Standard,2.0,3,109.73,329.19,Online travel agency,Completed,76
SYN-B003523,2025-06-09,2025-07-12,2025-07-18,SYN-STA-06,Standard,2.0,6,112.15,672.9,Direct,Completed,33
SYN-B003524,2025-06-02,2025-07-12,2025-07-13,SYN-STA-08,Standard,2.0,1,123.21,123.21,Online travel agency,Completed,40
SYN-B003525,2025-07-02,2025-07-12,2025-07-16,SYN-FAM-01,Family,2.0,4,215.55,862.2,Travel agent,Completed,10
SYN-B003526,2025-01-13,2025-07-12,2025-07-16,SYN-FAM-02,Family,1.0,4,219.69,878.76,Online travel agency,Completed,180
SYN-B003527,2025-06-05,2025-07-12,2025-07-14,SYN-FAM-03,Family,2.0,2,239.41,478.82,Online travel agency,Completed,37
SYN-B003528,2025-06-01,2025-07-13,2025-07-15,SYN-STA-02,Standard,1.0,2,105.85,211.7,Direct,Completed,42
SYN-B003529,2025-06-03,2025-07-14,2025-07-19,SYN-STA-05,Standard,2.0,5,109.6,548.0,Online travel agency,Completed,41
SYN-B003530,2025-06-15,2025-07-14,2025-07-17,SYN-STA-08,Standard,1.0,3,99.42,298.26,Online travel agency,Completed,29
SYN-B003531,2025-06-15,2025-07-14,2025-07-17,SYN-DEL-01,Deluxe,1.0,3,144.71,434.13,Direct,Completed,29
SYN-B003532,2025-06-09,2025-07-14,2025-07-22,SYN-DEL-02,Deluxe,2.0,8,157.47,1259.76,Travel agent,Completed,35
SYN-B003533,2025-02-18,2025-07-14,2025-07-17,SYN-DEL-03,Deluxe,1.0,3,150.63,451.89,Travel agent,Completed,146
SYN-B003534,2025-06-24,2025-07-14,2025-07-21,SYN-DEL-04,Deluxe,1.0,7,156.95,0.0,Online travel agency,Cancelled,20
SYN-B003535,2025-06-21,2025-07-14,2025-07-15,SYN-DEL-05,Deluxe,1.0,1,156.41,156.41,Direct,Completed,23
SYN-B003536,2025-06-18,2025-07-14,2025-07-20,SYN-FAM-03,Family,3.0,6,201.24,1207.44,Direct,Completed,26
SYN-B003537,2025-07-03,2025-07-15,2025-07-17,SYN-STA-02,Standard,1.0,2,106.17,212.34,Online travel agency,Completed,12
SYN-B003538,2025-06-01,2025-07-15,2025-07-20,SYN-DEL-04,Deluxe,1.0,5,157.91,789.55,Online travel agency,Completed,44
SYN-B003539,2025-05-11,2025-07-15,2025-07-18,SYN-DEL-05,Deluxe,1.0,3,136.59,409.77,Online travel agency,Completed,65
SYN-B003540,2025-06-05,2025-07-16,2025-07-17,SYN-STA-01,Standard,1.0,1,103.89,103.89,Online travel agency,Completed,41
SYN-B003541,2025-05-06,2025-07-16,2025-07-23,SYN-STA-04,Standard,2.0,7,94.74,663.18,Online travel agency,Completed,71
SYN-B003542,2025-06-07,2025-07-16,2025-07-19,SYN-STA-07,Standard,2.0,3,108.99,326.97,Direct, completed ,39
SYN-B003543,2025-06-09,2025-07-16,2025-07-19,SYN-STA-10,Standard,,3,103.1,309.3,Online travel agency,Completed,37
SYN-B003544,2025-06-21,2025-07-16,2025-07-18,SYN-FAM-01,Family,1.0,2,197.64,395.28,Online travel agency,Completed,25
SYN-B003545,2025-06-28,2025-07-16,2025-07-21,SYN-FAM-02,Family,1.0,5,198.52,992.6,Travel agent,Completed,18
SYN-B003546,2025-06-22,2025-07-17,2025-07-22,SYN-STA-02,Standard,2.0,5,100.4,502.0,Direct,Completed,25
SYN-B003547,2025-06-27,2025-07-17,2025-07-23,SYN-STA-08,Standard,1.0,6,110.82,664.92,Online travel agency,Completed,20
SYN-B003548,2025-06-25,2025-07-17,2025-07-21,SYN-STA-09,Standard,1.0,4,105.46,421.84,Direct, completed ,22
SYN-B003549,2025-05-04,2025-07-18,2025-07-22,SYN-STA-03,Standard,2.0,4,111.08,444.32,Direct,Completed,75
SYN-B003550,2025-05-01,2025-07-18,2025-07-21,SYN-STA-06,Standard,1.0,3,107.31,0.0,Direct,Cancelled,78
SYN-B003551,2025-06-04,2025-07-18,2025-07-20,SYN-DEL-01,Deluxe,2.0,2,165.8,331.6,Online travel agency,Completed,44
SYN-B003552,2025-07-01,2025-07-18,2025-07-21,SYN-DEL-03, deluxe ,2.0,3,169.05,507.15,Direct,Completed,17
SYN-B003553,2025-07-08,2025-07-18,2025-07-20,SYN-DEL-05,Deluxe,1.0,2,173.08,346.16,Direct,Completed,10
SYN-B003554,2025-06-29,2025-07-18,2025-07-20,SYN-FAM-01,Family,1.0,2,219.99,439.98,Online travel agency,Completed,19
SYN-B003555,2025-05-22,2025-07-19,2025-07-25,SYN-STA-01,Standard,1.0,6,123.76,742.56,Online travel agency,Completed,58
SYN-B003556,2025-07-04,2025-07-19,2025-07-26,SYN-STA-05,Standard,2.0,7,113.38,793.66,Online travel agency,Completed,15
SYN-B003557,2025-03-22,2025-07-19,2025-07-22,SYN-STA-06,Standard,1.0,3,112.33,336.99,Online travel agency,Completed,119
SYN-B003558,2025-06-19,2025-07-19,2025-07-20,SYN-STA-07,Standard,2.0,1,118.82,118.82,Online travel agency,Completed,30
SYN-B003559,2025-06-28,2025-07-20,2025-07-24,SYN-STA-10,Standard,1.0,4,101.89,407.56,Online travel agency,Completed,22
SYN-B003560,2025-07-06,2025-07-20,2025-07-21,SYN-DEL-01,Deluxe,2.0,1,151.97,151.97,Direct, completed ,14
SYN-B003561,2025-02-05,2025-07-20,2025-07-26,SYN-DEL-04,Deluxe,1.0,6,149.51,897.06,Online travel agency,Completed,165
SYN-B003562,2025-07-03,2025-07-20,2025-07-26,SYN-DEL-05,Deluxe,2.0,6,155.71,0.0,Online travel agency,Cancelled,17
SYN-B003563,2025-07-02,2025-07-20,2025-07-25,SYN-FAM-01,Family,1.0,5,204.97,1024.85,Direct,Completed,18
SYN-B003564,2025-03-09,2025-07-20,2025-07-24,SYN-FAM-03,Family,2.0,4,183.01,732.04,Direct,Completed,133
SYN-B003565,2025-06-27,2025-07-21,2025-07-26,SYN-DEL-01,Deluxe,2.0,5,156.4,782.0,Online travel agency,Completed,24
SYN-B003566,2025-07-03,2025-07-21,2025-07-24,SYN-DEL-03,Deluxe,1.0,3,145.18,0.0,Online travel agency,Cancelled,18
SYN-B003567,2025-06-18,2025-07-21,2025-07-25,SYN-FAM-02,Family,1.0,4,209.32,837.28,Direct,Completed,33
SYN-B003568,2025-07-04,2025-07-22,2025-07-29,SYN-STA-03,Standard,1.0,7,102.55,717.85,Direct,Completed,18
SYN-B003569,2025-06-19,2025-07-22,2025-07-26,SYN-STA-06,Standard,2.0,4,100.27,401.08,Direct,Completed,33
SYN-B003570,2025-06-22,2025-07-22,2025-07-24,SYN-STA-07,Standard,1.0,2,105.25,210.5,Direct,Completed,30
SYN-B003571,2025-06-17,2025-07-22,2025-07-23,SYN-STA-09,Standard,2.0,1,105.89,105.89,Online travel agency,Completed,35
SYN-B003572,2025-06-23,2025-07-22,2025-07-27,SYN-DEL-03,Deluxe,2.0,5,145.88,729.4,Direct,Completed,29
SYN-B003573,2025-06-26,2025-07-23,2025-07-26,SYN-STA-02,Standard,2.0,3,99.34,298.02,Online travel agency,Completed,27
SYN-B003574,2025-07-18,2025-07-23,2025-07-26,SYN-STA-04,Standard,1.0,3,108.39,325.17,Direct,Completed,5
SYN-B003575,2025-05-22,2025-07-23,2025-07-26,SYN-STA-08,Standard,2.0,3,97.48,292.44,Online travel agency,Completed,62
SYN-B003576,2025-06-28,2025-07-23,2025-07-28,SYN-DEL-05,Deluxe,,5,149.74,748.7,Direct,Completed,25
SYN-B003577,2025-05-09,2025-07-24,2025-07-28,SYN-STA-09,Standard,2.0,4,95.08,380.32,Direct,Completed,76
SYN-B003578,2025-06-03,2025-07-24,2025-07-26,SYN-DEL-02,Deluxe,1.0,2,154.31,308.62,Online travel agency,Completed,51
SYN-B003579,2025-06-19,2025-07-24,2025-07-25,SYN-FAM-03,Family,2.0,1,209.76,0.0,Online travel agency,Cancelled,35
SYN-B003580,2025-07-11,2025-07-25,2025-07-27,SYN-STA-01,Standard,1.0,2,117.79,0.0,Direct,Cancelled,14
SYN-B003581,2025-06-10,2025-07-25,2025-07-28,SYN-STA-07,Standard,2.0,3,123.19,369.57,Direct,Completed,45
SYN-B003582,2025-07-19,2025-07-25,2025-07-31,SYN-STA-10,Standard,1.0,6,124.05,744.3,Direct,Completed,6
SYN-B003583,2025-07-03,2025-07-25,2025-07-28,SYN-FAM-01,Family,4.0,3,236.79,710.37,Direct,Completed,22
SYN-B003584,2025-07-17,2025-07-25,2025-07-29,SYN-FAM-03,Family,2.0,4,217.82,871.28,Direct,Completed,8
SYN-B003585,2025-07-16,2025-07-26,2025-08-01,SYN-STA-01,Standard,2.0,6,111.81,670.86,Online travel agency,Completed,10
SYN-B003586,2025-07-20,2025-07-26,2025-07-30,SYN-STA-02,Standard,1.0,4,123.14,492.56,Direct,Completed,6
SYN-B003587,2025-07-11,2025-07-26,2025-07-31,SYN-STA-04,Standard,1.0,5,111.37,0.0,Direct,Cancelled,15
SYN-B003588,2025-06-13,2025-07-26,2025-07-29,SYN-STA-05,Standard,2.0,3,113.67,341.01,Direct,Completed,43
SYN-B003589,2025-07-06,2025-07-26,2025-07-28,SYN-STA-06,Standard,2.0,2,115.88,231.76,Online travel agency,Completed,20
SYN-B003590,2025-07-02,2025-07-26,2025-07-29,SYN-STA-08,Standard,2.0,3,123.9,371.7,Online travel agency,Completed,24
SYN-B003591,2025-07-16,2025-07-26,2025-08-01,SYN-DEL-01,Deluxe,1.0,6,178.79,1072.74,Direct,Completed,10
SYN-B003592,2025-04-14,2025-07-26,2025-07-28,SYN-DEL-02,Deluxe,2.0,2,168.87,-1.0,Online travel agency,Completed,103
SYN-B003593,2025-07-05,2025-07-26,2025-07-31,SYN-DEL-04,Deluxe,2.0,5,164.08,820.4,Direct,Completed,21
SYN-B003594,2025-06-26,2025-07-26,2025-07-27,SYN-FAM-02,Family,4.0,1,218.5,218.5,Direct,Completed,30
SYN-B003595,2025-03-26,2025-07-27,2025-07-29,SYN-STA-04,Standard,1.0,2,99.73,0.0,Online travel agency,Cancelled,123
SYN-B003596,2025-06-10,2025-07-27,2025-08-01,SYN-FAM-02,Family,2.0,5,204.79,1023.95,Online travel agency,Completed,47
SYN-B003597,2025-06-16,2025-07-28,2025-07-29,SYN-STA-04,Standard,1.0,1,110.24,0.0,Online travel agency,Cancelled,42
SYN-B003598,2025-07-22,2025-07-28,2025-08-01,SYN-STA-06,Standard,1.0,4,98.72,394.88,Travel agent,Completed,6
SYN-B003599,2025-06-27,2025-07-28,2025-08-01,SYN-STA-09,Standard,1.0,4,109.57,438.28,Direct,Completed,31
SYN-B003600,2025-07-17,2025-07-28,2025-07-29,SYN-DEL-02,Deluxe,2.0,1,149.49,149.49,Direct,Completed,11
SYN-B003601,2025-07-05,2025-07-28,2025-07-30,SYN-DEL-05,Deluxe,2.0,2,155.95,311.9,Online travel agency,Completed,23
SYN-B003602,2025-07-04,2025-07-28,2025-08-04,SYN-FAM-01,Family,4.0,7,209.12,1463.84,Online travel agency,Completed,24
SYN-B003603,2025-05-31,2025-07-29,2025-08-02,SYN-STA-07,Standard,2.0,4,109.1,436.4,Online travel agency,Completed,59
SYN-B003604,2025-07-25,2025-07-29,2025-08-01,SYN-STA-08,Standard,2.0,3,102.66,307.98,Direct, completed ,4
SYN-B003605,2025-06-19,2025-07-29,2025-08-01,SYN-FAM-03,Family,2.0,3,191.49,574.47,Online travel agency,Completed,40
SYN-B003606,2025-07-10,2025-07-30,2025-08-03,SYN-STA-03,Standard,2.0,4,105.84,423.36,Direct,Completed,20
SYN-B003607,2025-07-09,2025-07-30,2025-08-02,SYN-STA-04,Standard,2.0,3,107.23,321.69,Online travel agency,Completed,21
SYN-B003608,2025-06-22,2025-07-30,2025-08-01,SYN-STA-05,Standard,2.0,2,110.29,220.58,Online travel agency,Completed,38
SYN-B003609,2025-07-23,2025-07-30,2025-08-03,SYN-DEL-03,Deluxe,1.0,4,156.08,624.32,Direct,Completed,7
SYN-B003610,2025-07-20,2025-07-30,2025-08-01,SYN-DEL-05,Deluxe,1.0,2,156.98,313.96,Online travel agency,Completed,10
SYN-B003611,2025-07-01,2025-07-31,2025-08-02,SYN-STA-10,Standard,2.0,2,105.08,210.16,Direct,Completed,30
SYN-B003612,2025-07-28,2025-08-01,2025-08-04,SYN-STA-01,Standard,1.0,3,117.74,353.22,Online travel agency,Completed,4
SYN-B003613,2025-07-14,2025-08-01,2025-08-02,SYN-STA-02,Standard,2.0,1,121.44,121.44,Direct,Completed,18
SYN-B003614,2025-02-02,2025-08-01,2025-08-02,SYN-STA-05,Standard,1.0,1,107.26,107.26,Direct,Completed,180
SYN-B003615,2025-07-08,2025-08-01,2025-08-07,SYN-STA-08,Standard,2.0,6,111.51,669.06,Travel agent,Completed,24
SYN-B003616,2025-07-01,2025-08-01,2025-08-05,SYN-STA-09,Standard,2.0,4,121.23,484.92,Online travel agency,Completed,31
SYN-B003617,2025-06-20,2025-08-01,2025-08-04,SYN-DEL-01,Deluxe,1.0,3,166.64,499.92,Direct,Completed,42
SYN-B003618,2025-06-28,2025-08-01,2025-08-04,SYN-DEL-02,Deluxe,1.0,3,175.58,0.0,Online travel agency,Cancelled,34
SYN-B003619,2025-07-23,2025-08-01,2025-08-03,SYN-DEL-04,Deluxe,1.0,2,169.61,0.0,Online travel agency,Cancelled,9
SYN-B003620,2025-06-27,2025-08-01,2025-08-03,SYN-DEL-05,Deluxe,1.0,2,164.72,329.44,Direct,Completed,35
SYN-B003621,2025-07-13,2025-08-01,2025-08-05,SYN-FAM-02,Family,1.0,4,216.26,865.04,Direct,Completed,19
SYN-B003622,2025-07-09,2025-08-02,2025-08-03,SYN-STA-02,Standard,1.0,1,123.88,123.88,Direct,Completed,24
SYN-B003623,2025-07-06,2025-08-02,2025-08-05,SYN-STA-04,Standard,2.0,3,112.41,0.0,Online travel agency,Cancelled,27
SYN-B003624,2025-05-02,2025-08-02,2025-08-04,SYN-STA-05,Standard,1.0,2,105.23,210.46,Online travel agency,Completed,92
SYN-B003625,2025-06-17,2025-08-02,2025-08-06,SYN-STA-06,Standard,2.0,-1,117.6,470.4,Online travel agency,Completed,46
SYN-B003626,2025-06-21,2025-08-02,2025-08-05,SYN-STA-07, standard ,1.0,3,121.85,365.55,Direct,Completed,42
SYN-B003627,2025-07-16,2025-08-02,2025-08-09,SYN-STA-10,Standard,1.0,7,113.63,795.41,Direct,Completed,17
SYN-B003628,2025-07-06,2025-08-02,2025-08-04,SYN-DEL-02,Deluxe,1.0,2,182.45,0.0,Direct,Cancelled,27
SYN-B003629,2025-07-28,2025-08-02,2025-08-04,SYN-DEL-04,Deluxe,1.0,2,169.37,338.74,Travel agent,Completed,5
SYN-B003630,2025-07-08,2025-08-02,2025-08-06,SYN-FAM-03,Family,2.0,4,227.16,908.64,Online travel agency,Completed,25
SYN-B003631,2025-06-17,2025-08-03,2025-08-08,SYN-DEL-02,Deluxe,1.0,5,152.68,763.4,Online travel agency,Completed,47
SYN-B003632,2025-06-26,2025-08-03,2025-08-09,SYN-DEL-03,Deluxe,2.0,6,155.2,0.0,Online travel agency,Cancelled,38
SYN-B003633,2025-06-30,2025-08-03,2025-08-08,SYN-DEL-05,Deluxe,2.0,5,154.83,774.15,Direct,Completed,34
SYN-B003634,2025-05-10,2025-08-04,2025-08-13,SYN-STA-02,Standard,1.0,9,95.43,858.87,Online travel agency,Completed,86
SYN-B003635,2025-07-31,2025-08-04,2025-08-07,SYN-STA-05,Standard,2.0,3,100.01,300.03,Online travel agency,Completed,4
SYN-B003636,2025-07-15,2025-08-04,2025-08-10,SYN-DEL-01,Deluxe,1.0,6,160.51,963.06,Online travel agency,Completed,20
SYN-B003637,2025-07-16,2025-08-04,2025-08-06,SYN-DEL-03,Deluxe,1.0,2,157.04,314.08,Online travel agency,Completed,19
SYN-B003638,2025-07-21,2025-08-04,2025-08-09,SYN-FAM-01,Family,1.0,5,209.77,1048.85,Direct,Completed,14
SYN-B003639,2025-07-18,2025-08-05,2025-08-10,SYN-STA-01,Standard,2.0,5,107.92,539.6,Direct,Completed,18
SYN-B003640,2025-07-16,2025-08-05,2025-08-09,SYN-STA-03,Standard,1.0,4,103.38,0.0,Online travel agency,Cancelled,20
SYN-B003641,2025-06-19,2025-08-05,2025-08-08,SYN-STA-04,Standard,2.0,3,105.81,0.0,Online travel agency,Cancelled,47
SYN-B003642,2025-07-15,2025-08-05,2025-08-08,SYN-STA-07,Standard,2.0,3,109.97,0.0,Direct,Cancelled,21
SYN-B003643,2025-07-27,2025-08-05,2025-08-10,SYN-DEL-04,Deluxe,2.0,5,153.67,768.35,Travel agent,Completed,9
SYN-B003644,2025-07-11,2025-08-06,2025-08-09,SYN-STA-03,Standard,1.0,3,110.85,332.55,Direct,Completed,26
SYN-B003645,2025-07-07,2025-08-06,2025-08-08,SYN-STA-04,Standard,1.0,2,98.74,197.48,Direct,Completed,30
SYN-B003646,2025-07-27,2025-08-06,2025-08-10,SYN-STA-09,Standard,2.0,-1,106.93,427.72,Online travel agency,Completed,10
SYN-B003647,2025-07-26,2025-08-06,2025-08-11,SYN-DEL-03,Deluxe,2.0,5,154.37,771.85,Online travel agency,Completed,11
SYN-B003648,2025-07-24,2025-08-06,2025-08-08,SYN-FAM-02,Family,2.0,2,207.05,414.1,Online travel agency,Completed,13
SYN-B003649,2025-07-13,2025-08-06,2025-08-10,SYN-FAM-03,Family,3.0,4,194.38,777.52,Travel agent,Completed,24
SYN-B003650,2025-08-06,2025-08-07,2025-08-10,SYN-STA-05,Standard,1.0,3,98.99,0.0,Direct,Cancelled,1
SYN-B003651,2025-07-13,2025-08-07,2025-08-14,SYN-STA-07,Standard,2.0,7,101.18,708.26,Online travel agency,Completed,25
SYN-B003652,2025-07-18,2025-08-07,2025-08-10,SYN-STA-08,Standard,1.0,3,101.82,-1.0,Direct,Completed,20
SYN-B003653,2025-07-13,2025-08-08,2025-08-11,SYN-STA-04,Standard,2.0,3,117.63,352.89,Travel agent,Completed,26
SYN-B003654,2025-05-24,2025-08-08,2025-08-13,SYN-STA-05,Standard,2.0,5,114.19,570.95,Online travel agency,Completed,76
SYN-B003655,2025-07-05,2025-08-08,2025-08-11,SYN-STA-06,Standard,2.0,3,115.06,345.18,Direct,Completed,34
SYN-B003656,2025-02-17,2025-08-08,2025-08-09,SYN-DEL-02,Deluxe,2.0,1,155.24,155.24,Direct,Completed,172
SYN-B003657,2025-07-03,2025-08-08,2025-08-12,SYN-DEL-05,Deluxe,1.0,4,175.15,0.0,Online travel agency,Cancelled,36
SYN-B003658,2025-07-10,2025-08-08,2025-08-12,SYN-FAM-02,Family,2.0,4,218.59,874.36,Direct,Completed,29
SYN-B003659,2025-07-17,2025-08-09,2025-08-17,SYN-STA-03,Standard,1.0,8,121.31,970.48,Online travel agency,Completed,23
SYN-B003660,2025-07-11,2025-08-09,2025-08-10,SYN-STA-10,Standard,1.0,1,117.64,0.0,Online travel agency,Cancelled,29
SYN-B003661,2025-07-27,2025-08-09,2025-08-14,SYN-DEL-02,Deluxe,2.0,5,179.53,897.65,Travel agent,Completed,13
SYN-B003662,2025-08-02,2025-08-09,2025-08-11,SYN-DEL-05,Deluxe,2.0,2,173.16,346.32,Direct,Completed,7
SYN-B003663,2025-07-30,2025-08-09,2025-08-11,SYN-FAM-01,Family,2.0,2,232.72,465.44,Direct,Completed,10
SYN-B003664,2025-08-01,2025-08-10,2025-08-11,SYN-STA-08,Standard,1.0,1,109.09,109.09,Direct,Completed,9
SYN-B003665,2025-07-21,2025-08-10,2025-08-11,SYN-STA-09,Standard,2.0,1,105.96,105.96,Direct,Completed,20
SYN-B003666,2025-05-09,2025-08-10,2025-08-15,SYN-STA-10,Standard,1.0,5,100.31,501.55,Online travel agency,Completed,93
